timestamp_ms,sample_index,ldr_raw,led_state,active_mode,scenario_tag
82200,822,0,0,1,steady_dark
82300,823,0,0,1,steady_dark
82400,824,0,0,1,steady_dark
82500,825,0,0,1,steady_dark
82600,826,0,0,1,steady_dark
82700,827,0,0,1,steady_dark
82800,828,0,0,1,steady_dark
82900,829,0,0,1,steady_dark
83000,830,0,0,1,steady_dark
83100,831,0,0,1,steady_dark
83200,832,0,0,1,steady_dark
83300,833,0,0,1,steady_dark
83400,834,0,1,1,steady_dark
83500,835,0,1,1,steady_dark
83600,836,0,1,1,steady_dark
83700,837,0,1,1,steady_dark
83800,838,0,1,1,steady_dark
83900,839,0,1,1,steady_dark
84000,840,0,1,1,steady_dark
84100,841,0,1,1,steady_dark
84200,842,0,1,1,steady_dark
84300,843,0,1,1,steady_dark
84400,844,0,1,1,steady_dark
84500,845,0,0,1,steady_dark
84600,846,0,0,1,steady_dark
84700,847,0,0,1,steady_dark
84800,848,0,0,1,steady_dark
84900,849,0,0,1,steady_dark
85000,850,0,0,1,steady_dark
85100,851,0,0,1,steady_dark
85200,852,0,0,1,steady_dark
85300,853,0,0,1,steady_dark
85400,854,0,0,1,steady_dark
85500,855,0,0,1,steady_dark
85600,856,0,0,1,steady_dark
85700,857,0,0,1,steady_dark
85800,858,0,0,1,steady_dark
85900,859,0,0,1,steady_dark
86000,860,0,0,1,steady_dark
86100,861,0,0,1,steady_dark
86200,862,0,0,1,steady_dark
86300,863,0,0,1,steady_dark
86400,864,0,0,1,steady_dark
86500,865,0,0,1,steady_dark
86600,866,0,0,1,steady_dark
86700,867,0,0,1,steady_dark
86800,868,0,0,1,steady_dark
86900,869,0,0,1,steady_dark
87000,870,0,0,1,steady_dark
87100,871,0,0,1,steady_dark
87200,872,0,0,1,steady_dark
87300,873,0,1,1,steady_dark
87400,874,0,1,1,steady_dark
87500,875,0,1,1,steady_dark
87600,876,0,1,1,steady_dark
87700,877,0,1,1,steady_dark
87800,878,0,1,1,steady_dark
87900,879,0,1,1,steady_dark
88000,880,0,1,1,steady_dark
88100,881,0,1,1,steady_dark
88200,882,0,1,1,steady_dark
88300,883,0,1,1,steady_dark
88400,884,0,0,1,steady_dark
88500,885,0,0,1,steady_dark
88600,886,0,0,1,steady_dark
88700,887,0,0,1,steady_dark
88800,888,0,0,1,steady_dark
88900,889,0,0,1,steady_dark
89000,890,0,0,1,steady_dark
89100,891,0,0,1,steady_dark
89200,892,0,0,1,steady_dark
89300,893,0,0,1,steady_dark
89400,894,0,0,1,steady_dark
89500,895,0,0,1,steady_dark
89600,896,0,0,1,steady_dark
89700,897,0,0,1,steady_dark
89800,898,0,0,1,steady_dark
89900,899,0,0,1,steady_dark
90000,900,0,0,1,steady_dark
90100,901,1,0,1,transition_dark_to_light
90200,902,1,0,1,steady_light
90300,903,1,0,1,steady_light
